"category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"GO:1903557",0.0352359426729295,0.983898250734093,13,62,"positive regulation of tumor necrosis factor superfamily cytokine production","BP"
"GO:0032332",0.0352533609668057,0.991830860492305,5,15,"positive regulation of chondrocyte differentiation","BP"
"GO:0008277",0.0353457906635716,0.983310162646533,14,67,"regulation of G-protein coupled receptor protein signaling pathway","BP"
"GO:0050746",0.0355515161956469,0.99351863072778,4,11,"regulation of lipoprotein metabolic process","BP"
"GO:0033692",0.0355734852991198,0.985842722328057,10,42,"cellular polysaccharide biosynthetic process","BP"
"GO:0046717",0.0355922523363325,0.984374976421907,12,54,"acid secretion","BP"
"GO:0050850",0.0356705423202691,0.987577382638224,8,32,"positive regulation of calcium-mediated signaling","BP"
"00350",0.0356737955454154,0.98873281502729,7,26,"Tyrosine metabolism","KEGG"
"GO:1901879",0.0356752135477589,0.983713973877712,13,60,"regulation of protein depolymerization","BP"
"GO:0048738",0.0357005466562134,0.978654338575788,27,149,"cardiac muscle tissue development","BP"
"GO:0001654",0.0358000175277152,0.97648039162743,39,229,"eye development","BP"
"GO:0071450",0.0359259975381265,0.989937197593478,6,21,"cellular response to oxygen radical","BP"
"GO:0071451",0.0359259975381265,0.989937197593478,6,21,"cellular response to superoxide","BP"
"04350",0.0360397412026171,0.982440696131081,15,72,"TGF-beta signaling pathway","KEGG"
"GO:0042446",0.0360517766473043,0.986460630063779,9,37,"hormone biosynthetic process","BP"
"GO:0042095",0.0360632023594784,0.99339459321559,4,11,"interferon-gamma biosynthetic process","BP"
"GO:0004553",0.0363181548706185,0.978741467245828,25,135,"hydrolase activity, hydrolyzing O-glycosyl compounds","MF"
"GO:2001267",0.0363453286656087,0.993325939617657,4,11,"regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway","BP"
"GO:0014808",0.0363925517901407,0.993314429951935,4,11,"release of sequestered calcium ion into cytosol by sarcoplasmic reticulum","BP"
"GO:1903514",0.0363925517901407,0.993314429951935,4,11,"calcium ion transport from endoplasmic reticulum to cytosol","BP"
"GO:0016755",0.0365684259950499,0.993271518362977,4,11,"transferase activity, transferring amino-acyl groups","MF"
"04910",0.0365842199221481,0.979105276423384,23,123,"Insulin signaling pathway","KEGG"
"GO:0090238",0.0368238359613075,0.998468107643078,2,3,"positive regulation of arachidonic acid secretion","BP"
"GO:0010982",0.0369055013756242,0.99846278656086,2,3,"regulation of high-density lipoprotein particle clearance","BP"
"GO:2000418",0.0370547205848883,0.998453045918885,2,3,"positive regulation of eosinophil migration","BP"
"GO:0035410",0.0370963294084983,0.989527500387544,6,21,"dihydrotestosterone 17-beta-dehydrogenase activity","MF"
"GO:0019201",0.0371022777345648,0.991139316638336,5,16,"nucleotide kinase activity","MF"
"GO:0050803",0.0371342930071041,0.977260588680377,29,163,"regulation of synapse structure or activity","BP"
"GO:0007229",0.0373466718931185,0.982227522970074,14,67,"integrin-mediated signaling pathway","BP"
"GO:0050707",0.0374086540521681,0.978871479080622,22,118,"regulation of cytokine secretion","BP"
"GO:0070405",0.037442326137104,0.986832205527802,8,32,"ammonium ion binding","MF"
"GO:0034441",0.0375720108284765,0.998419099307893,2,3,"plasma lipoprotein particle oxidation","BP"
"GO:0042160",0.0375720108284765,0.998419099307893,2,3,"lipoprotein modification","BP"
"GO:0042161",0.0375720108284765,0.998419099307893,2,3,"lipoprotein oxidation","BP"
"GO:0042312",0.0376334566912346,0.986809230938849,8,31,"regulation of vasodilation","BP"
"GO:0052564",0.0377010384538724,0.998410588751692,2,3,"response to immune response of other organism involved in symbiotic interaction","BP"
"GO:0052572",0.0377010384538724,0.998410588751692,2,3,"response to host immune response","BP"
"GO:0032451",0.0377731390066025,0.986750318210904,8,31,"demethylase activity","MF"
"GO:0071636",0.0377957403831691,0.992970066514399,4,11,"positive regulation of transforming growth factor beta production","BP"
"GO:0051990",0.0378333671874151,0.989267714553069,6,21,"(R)-2-hydroxyglutarate dehydrogenase activity","MF"
"GO:0004667",0.0379874159864433,0.998391637976254,2,3,"prostaglandin-D synthase activity","MF"
"GO:0016747",0.0379955478593329,0.976068983444699,32,184,"transferase activity, transferring acyl groups other than amino-acyl groups","MF"
"GO:0005516",0.0383769487465679,0.978274801180399,22,117,"calmodulin binding","MF"
"GO:0045651",0.038451890112488,0.99280748299085,4,11,"positive regulation of macrophage differentiation","BP"
"GO:0046104",0.0384546694115297,0.998360536157349,2,3,"thymidine metabolic process","BP"
"GO:0042551",0.0384720118531155,0.987644505271775,7,26,"neuron maturation","BP"
"GO:0048017",0.0385232822309313,0.978865384144549,20,104,"inositol lipid-mediated signaling","BP"
"GO:0071709",0.0385960981015556,0.98899745166413,6,21,"membrane assembly","BP"
"GO:0032956",0.0387039528139395,0.974400683150723,39,233,"regulation of actin cytoskeleton organization","BP"
"GO:0006164",0.0389994755671522,0.976683646447832,26,149,"purine nucleotide biosynthetic process","BP"
"GO:1901492",0.0390083255593676,0.998323392419335,2,3,"positive regulation of lymphangiogenesis","BP"
"GO:0002434",0.039110980117783,0.998316470976016,2,3,"immune complex clearance","BP"
"GO:0061572",0.0391846781521523,0.978096827568136,21,111,"actin filament bundle organization","BP"
"GO:1900748",0.0392184829952273,0.998309211076388,2,3,"positive regulation of vascular endothelial growth factor signaling pathway","BP"
"GO:1903169",0.0392257356724877,0.980100382504142,16,81,"regulation of calcium ion transmembrane transport","BP"
"GO:0046323",0.0392657346034971,0.981180574442953,14,67,"glucose import","BP"
"GO:0051262",0.039419075458124,0.978642571480008,19,102,"protein tetramerization","BP"
"GO:0009310",0.0394433942067484,0.992559950934138,4,11,"amine catabolic process","BP"
"GO:0045672",0.0394781729627126,0.988683121168341,6,21,"positive regulation of osteoclast differentiation","BP"
"GO:0019834",0.0394976645788089,0.998290302177971,2,3,"phospholipase A2 inhibitor activity","MF"
"GO:0042438",0.0396896904937868,0.992498119458298,4,11,"melanin biosynthetic process","BP"
"GO:0050714",0.0397029598678146,0.975088386802347,31,179,"positive regulation of protein secretion","BP"
"GO:0097296",0.0397575951938954,0.998272625652982,2,3,"activation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway","BP"
"GO:1902226",0.0397578855654134,0.998272605867836,2,3,"regulation of macrophage colony-stimulating factor signaling pathway","BP"
"GO:1903969",0.0397578855654134,0.998272605867836,2,3,"regulation of response to macrophage colony-stimulating factor","BP"
"GO:1903972",0.0397578855654134,0.998272605867836,2,3,"regulation of cellular response to macrophage colony-stimulating factor stimulus","BP"
"GO:0009893",0.0398815261236281,0.965429916578333,345,2525,"positive regulation of metabolic process","BP"
"GO:0072606",0.0399116942862511,0.990271938945781,5,16,"interleukin-8 secretion","BP"
"GO:0010986",0.0399131093704682,0.998262017044467,2,3,"positive regulation of lipoprotein particle clearance","BP"
"GO:0034988",0.0399182683135713,0.998261664698578,2,3,"Fc-gamma receptor I complex binding","MF"
"GO:1903523",0.0399860034943873,0.985748773649458,8,32,"negative regulation of blood circulation","BP"
"GO:0044089",0.0400322094500525,0.971655968859892,54,337,"positive regulation of cellular component biogenesis","BP"
"GO:0050663",0.0401092512732144,0.976540573058708,24,132,"cytokine secretion","BP"
"GO:0001967",0.0401333378142447,0.992386402314152,4,11,"suckling behavior","BP"
"GO:1904124",0.0403557234751529,0.998231689010162,2,3,"microglial cell migration","BP"
"GO:1904139",0.0403557234751529,0.998231689010162,2,3,"regulation of microglial cell migration","BP"
"GO:0010760",0.040355723475153,0.998231689010162,2,3,"negative regulation of macrophage chemotaxis","BP"
"GO:1901888",0.0403575513323561,0.981208204278214,13,61,"regulation of cell junction assembly","BP"
"GO:0032799",0.0403809044764968,0.992323871041093,4,11,"low-density lipoprotein receptor particle metabolic process","BP"
"GO:0045056",0.0405035195078926,0.992292850220279,4,11,"transcytosis","BP"
"GO:0003417",0.0405164822343149,0.992289568789708,4,11,"growth plate cartilage development","BP"
"GO:0060142",0.0405923870937016,0.988283376673089,6,21,"regulation of syncytium formation by plasma membrane fusion","BP"
"GO:0051043",0.0406496310139581,0.990040982525842,5,16,"regulation of membrane protein ectodomain proteolysis","BP"
"GO:0060766",0.0406616649620253,0.992252791358994,4,11,"negative regulation of androgen receptor signaling pathway","BP"
"GO:0006553",0.0407096575937121,0.99820729444837,2,3,"lysine metabolic process","BP"
"GO:0071622",0.0408211485586681,0.985330803083581,8,33,"regulation of granulocyte chemotaxis","BP"
"GO:0060670",0.0409193083993706,0.992187411152948,4,11,"branching involved in labyrinthine layer morphogenesis","BP"
"GO:0044839",0.0409468903666454,0.979109358903114,16,81,"cell cycle G2/M phase transition","BP"
"GO:0032637",0.0410124644017283,0.982307507385689,11,50,"interleukin-8 production","BP"
"GO:0019320",0.0410167789497076,0.989925598548395,5,16,"hexose catabolic process","BP"
"GO:0003810",0.0410350707198429,0.998184753928749,2,3,"protein-glutamine gamma-glutamyltransferase activity","MF"
"GO:2000680",0.0411533724672628,0.998176532995375,2,3,"regulation of rubidium ion transport","BP"
"GO:0070995",0.0412586260700859,0.994705581703231,3,7,"NADPH oxidation","BP"
"GO:0098771",0.0412845213386645,0.969908428225506,63,406,"inorganic ion homeostasis","BP"
"GO:0061615",0.0413380247207697,0.992080845560229,4,11,"glycolytic process through fructose-6-phosphate","BP"
"GO:0004457",0.0413660047318211,0.998161721479938,2,3,"lactate dehydrogenase activity","MF"
"GO:0030545",0.0414203882586947,0.986398234644165,7,27,"receptor regulator activity","MF"
"GO:0048087",0.0414640694304581,0.994668375356335,3,7,"positive regulation of developmental pigmentation","BP"
"GO:0003986",0.0415569317012391,0.998148383154691,2,3,"acetyl-CoA hydrolase activity","MF"
"GO:0004731",0.0415597150116486,0.99814818843927,2,3,"purine-nucleoside phosphorylase activity","MF"
"GO:0043403",0.0416896262253427,0.987886832155774,6,21,"skeletal muscle tissue regeneration","BP"
"GO:0032680",0.0418094144576539,0.977625973988171,18,95,"regulation of tumor necrosis factor production","BP"
"GO:0060041",0.0419884409592305,0.978026085911481,17,86,"retina development in camera-type eye","BP"
"GO:0006114",0.0420411583180602,0.998114390575794,2,3,"glycerol biosynthetic process","BP"
"00100",0.0420560692050422,0.98959728344511,5,16,"Steroid biosynthesis","KEGG"
"GO:0051988",0.0421653248784768,0.991869167736981,4,11,"regulation of attachment of spindle microtubules to kinetochore","BP"
"GO:0050764",0.0421753343140432,0.979530911638317,14,69,"regulation of phagocytosis","BP"
"GO:0060998",0.0422298034485993,0.980924685297703,12,55,"regulation of dendritic spine development","BP"
"GO:0021700",0.0422363619363166,0.97335735336525,31,178,"developmental maturation","BP"
"GO:0004033",0.0424322531511652,0.984630839618155,8,33,"aldo-keto reductase (NADP) activity","MF"
"GO:0010522",0.0426161792384343,0.979939883393899,13,63,"regulation of calcium ion transport into cytosol","BP"
"GO:0032430",0.0426251909172118,0.998073079458456,2,3,"positive regulation of phospholipase A2 activity","BP"
"GO:0032717",0.0426457971247502,0.991745550219607,4,11,"negative regulation of interleukin-8 production","BP"
"GO:0039534",0.0426490331013904,0.998071385765867,2,3,"negative regulation of MDA-5 signaling pathway","BP"
"GO:0007159",0.0427316520250416,0.969305430267087,57,365,"leukocyte cell-cell adhesion","BP"
"GO:0030509",0.0427470517317062,0.977107882618638,18,92,"BMP signaling pathway","BP"
"GO:0006091",0.0427823465381513,0.971279958668153,40,250,"generation of precursor metabolites and energy","BP"
"GO:0034114",0.0428595864292973,0.989341748564023,5,16,"regulation of heterotypic cell-cell adhesion","BP"
"GO:0060143",0.042860633181907,0.989341414715652,5,16,"positive regulation of syncytium formation by plasma membrane fusion","BP"
"GO:0030215",0.0429756776442559,0.989304707597309,5,16,"semaphorin receptor binding","MF"
"GO:0010763",0.0431221781692301,0.991622494800814,4,11,"positive regulation of fibroblast migration","BP"
"GO:0010563",0.0431468368002959,0.968009206534516,69,448,"negative regulation of phosphorus metabolic process","BP"
"GO:0045936",0.0431468368002959,0.968009206534516,69,448,"negative regulation of phosphate metabolic process","BP"
"GO:0016725",0.0431541828265978,0.991614210143056,4,11,"oxidoreductase activity, acting on CH or CH2 groups","MF"
"GO:0071837",0.0432447998503904,0.991590741331789,4,11,"HMG box domain binding","MF"
"GO:2001027",0.0432454499177916,0.998028833615437,2,3,"negative regulation of endothelial cell chemotaxis","BP"
"GO:0034196",0.0432594887788674,0.998027827735417,2,3,"acylglycerol transport","BP"
"GO:0034197",0.0432594887788674,0.998027827735417,2,3,"triglyceride transport","BP"
"GO:0004467",0.0432893583985379,0.991579194722723,4,11,"long-chain fatty acid-CoA ligase activity","MF"
"GO:0035788",0.0432943939551154,0.998025325942725,2,3,"cell migration involved in metanephros development","BP"
"GO:0035789",0.0432943939551154,0.998025325942725,2,3,"metanephric mesenchymal cell migration","BP"
"GO:0035793",0.0432943939551154,0.998025325942725,2,3,"positive regulation of metanephric mesenchymal cell migration by platelet-derived growth factor receptor-beta signaling pathway","BP"
"GO:1900238",0.0432943939551154,0.998025325942725,2,3,"regulation of metanephric mesenchymal cell migration by platelet-derived growth factor receptor-beta signaling pathway","BP"
"GO:2000589",0.0432943939551154,0.998025325942725,2,3,"regulation of metanephric mesenchymal cell migration","BP"
"GO:2000591",0.0432943939551154,0.998025325942725,2,3,"positive regulation of metanephric mesenchymal cell migration","BP"
"GO:0018958",0.0434741249840753,0.980240146806338,12,56,"phenol-containing compound metabolic process","BP"
"GO:0035418",0.0435304788099116,0.989127267221928,5,16,"protein localization to synapse","BP"
"00130",0.0437930995532781,0.994241013233757,3,7,"Ubiquinone and other terpenoid-quinone biosynthesis","KEGG"
"GO:0003206",0.0438397008297637,0.977449461209277,16,80,"cardiac chamber morphogenesis","BP"
"GO:0016647",0.0438513609030794,0.997985242561319,2,3,"oxidoreductase activity, acting on the CH-NH group of donors, oxygen as acceptor","MF"
"GO:0009165",0.0439079851859648,0.971941230030991,32,192,"nucleotide biosynthetic process","BP"
"GO:2001286",0.0439385037935493,0.997978943356915,2,3,"regulation of caveolin-mediated endocytosis","BP"
"GO:0004062",0.0439504442248655,0.997978079647334,2,3,"aryl sulfotransferase activity","MF"
"GO:0090303",0.0439785057178826,0.982797873208385,9,38,"positive regulation of wound healing","BP"
"GO:1901317",0.0439943856965787,0.997974899933884,2,3,"regulation of sperm motility","BP"
"GO:0032849",0.0440319078414088,0.997972183229542,2,3,"positive regulation of cellular pH reduction","BP"
"GO:0046676",0.0440820295649182,0.983907881697121,8,33,"negative regulation of insulin secretion","BP"
"GO:0016878",0.0440972433593763,0.987006883036722,6,21,"acid-thiol ligase activity","MF"
"GO:0034103",0.0441094775797886,0.980738595280619,11,50,"regulation of tissue remodeling","BP"
"GO:0031638",0.0442712254204988,0.976604524353847,17,90,"zymogen activation","BP"
"GO:0004634",0.0445045021876706,0.997937847240796,2,3,"phosphopyruvate hydratase activity","MF"
"GO:0001938",0.044507263846035,0.980499361280031,11,51,"positive regulation of endothelial cell proliferation","BP"
"GO:0032958",0.0445156721031025,0.988810471150053,5,16,"inositol phosphate biosynthetic process","BP"
"GO:0046638",0.0445697506866096,0.98375779635127,8,32,"positive regulation of alpha-beta T cell differentiation","BP"
"GO:0004175",0.0448898740131311,0.969468930544537,42,257,"endopeptidase activity","MF"
"GO:0019321",0.0448922158828362,0.994035822729217,3,7,"pentose metabolic process","BP"
"GO:0071248",0.0449018167586235,0.97800984912001,14,69,"cellular response to metal ion","BP"
"GO:0035887",0.0450032573864272,0.997901372178839,2,3,"aortic smooth muscle cell differentiation","BP"
"GO:0005215",0.0451370912649813,0.964353922962144,108,742,"transporter activity","MF"
"GO:0006106",0.0451519391147521,0.997890451509473,2,3,"fumarate metabolic process","BP"
"GO:0009826",0.0451868321474302,0.997887885477716,2,3,"unidimensional cell growth","BP"
"GO:0004720",0.0452597307019556,0.997882520672905,2,3,"protein-lysine 6-oxidase activity","MF"
"GO:0004367",0.0453171928773524,0.997878288205691,2,3,"glycerol-3-phosphate dehydrogenase [NAD+] activity","MF"
"GO:0032741",0.0453285980583375,0.997877447754609,2,3,"positive regulation of interleukin-18 production","BP"
"GO:0070295",0.0453583373129454,0.997875255661504,2,3,"renal water absorption","BP"
"GO:0060137",0.045424529516326,0.997870373499084,2,3,"maternal process involved in parturition","BP"
"GO:0070011",0.0454480888599244,0.966763779856671,62,399,"peptidase activity, acting on L-amino acid peptides","MF"
"GO:0016743",0.0454482244269413,0.997868624783082,2,3,"carboxyl- or carbamoyltransferase activity","MF"
"GO:0007417",0.0454710064376391,0.965698404305029,76,495,"central nervous system development","BP"
"GO:0004616",0.0455072840918296,0.997864263711058,2,3,"phosphogluconate dehydrogenase (decarboxylating) activity","MF"
"GO:0090403",0.0455338587078841,0.997862300280962,2,3,"oxidative stress-induced premature senescence","BP"
"GO:0097252",0.0455338587079235,0.997862300280962,2,3,"oligodendrocyte apoptotic process","BP"
"GO:0038086",0.0455492248857023,0.997861164656387,2,3,"VEGF-activated platelet-derived growth factor receptor signaling pathway","BP"
"GO:0038091",0.0455492248857023,0.997861164656387,2,3,"positive regulation of cell proliferation by VEGF-activated platelet derived growth factor receptor signaling pathway","BP"
"GO:0032914",0.0455663488085478,0.997859898855216,2,3,"positive regulation of transforming growth factor beta1 production","BP"
"GO:1902488",0.0455772949881425,0.997859089562958,2,3,"cholangiocyte apoptotic process","BP"
"GO:1904192",0.0455772949881425,0.997859089562958,2,3,"regulation of cholangiocyte apoptotic process","BP"
"GO:1904193",0.0455772949881425,0.997859089562958,2,3,"negative regulation of cholangiocyte apoptotic process","BP"
"GO:1904058",0.0456229057043775,0.997855716130635,2,3,"positive regulation of sensory perception of pain","BP"
"GO:1901529",0.0456229057044566,0.997855716130635,2,3,"positive regulation of anion channel activity","BP"
"GO:1904177",0.0456254781415404,0.997855525809036,2,3,"regulation of adipose tissue development","BP"
"GO:0048306",0.0456808955760358,0.979861832162644,11,52,"calcium-dependent protein binding","MF"
"GO:0070640",0.0456923492192275,0.997850576088424,2,3,"vitamin D3 metabolic process","BP"
"GO:0080130",0.0457287437934573,0.997847880368464,2,3,"L-phenylalanine:2-oxoglutarate aminotransferase activity","MF"
"GO:0090257",0.0457639243147016,0.973184912549119,23,127,"regulation of muscle system process","BP"
"GO:0070472",0.0457706807691495,0.997844772523212,2,3,"regulation of uterine smooth muscle contraction","BP"
"GO:0070474",0.0457706807691495,0.997844772523212,2,3,"positive regulation of uterine smooth muscle contraction","BP"
"GO:0061110",0.0457711732555613,0.997844736016061,2,3,"dense core granule biogenesis","BP"
"GO:0004614",0.0457717965152409,0.997844689814585,2,3,"phosphoglucomutase activity","MF"
"GO:0021847",0.0457718479773823,0.997844685999745,2,3,"ventricular zone neuroblast division","BP"
"GO:0017098",0.0457718567546043,0.997844685349097,2,3,"sulfonylurea receptor binding","MF"
"GO:0004936",0.0457719592089288,0.997844677754239,2,3,"alpha-adrenergic receptor activity","MF"
"GO:0004031",0.0457719592089288,0.997844677754239,2,3,"aldehyde oxidase activity","MF"
"GO:0016623",0.0457719592089288,0.997844677754239,2,3,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, oxygen as acceptor","MF"
"GO:0003347",0.0457719592089289,0.997844677754239,2,3,"epicardial cell to mesenchymal cell transition","BP"
"GO:0042731",0.045771959208929,0.997844677754239,2,3,"PH domain binding","MF"
"00471",0.0457719592089685,0.997844677754239,2,3,"D-Glutamine and D-glutamate metabolism","KEGG"
"GO:0004359",0.0457719592089685,0.997844677754239,2,3,"glutaminase activity","MF"
"GO:0004611",0.0457719592089685,0.997844677754239,2,3,"phosphoenolpyruvate carboxykinase activity","MF"
"GO:0005000",0.0457719592089685,0.997844677754239,2,3,"vasopressin receptor activity","MF"
"GO:0005315",0.0457719592089685,0.997844677754239,2,3,"inorganic phosphate transmembrane transporter activity","MF"
"GO:0008184",0.0457719592089685,0.997844677754239,2,3,"glycogen phosphorylase activity","MF"
"GO:0010643",0.0457719592089685,0.997844677754239,2,3,"cell communication by chemical coupling","BP"
"GO:0051458",0.0457719592089685,0.997844677754239,2,3,"corticotropin secretion","BP"
"GO:0097109",0.0457719592089685,0.997844677754239,2,3,"neuroligin family protein binding","MF"
"GO:0050508",0.0457719592089685,0.997844677754239,2,3,"glucuronosyl-N-acetylglucosaminyl-proteoglycan 4-alpha-N-acetylglucosaminyltransferase activity","MF"
"GO:0030229",0.0457719592089685,0.997844677754239,2,3,"very-low-density lipoprotein particle receptor activity","MF"
"GO:0050427",0.0457719592089685,0.997844677754239,2,3,"3'-phosphoadenosine 5'-phosphosulfate metabolic process","BP"
"GO:1903977",0.0457719592089687,0.997844677754239,2,3,"positive regulation of glial cell migration","BP"
"GO:0033564",0.0457719592089688,0.997844677754239,2,3,"anterior/posterior axon guidance","BP"
"GO:0097155",0.0457719592089697,0.997844677754238,2,3,"fasciculation of sensory neuron axon","BP"
"GO:1990705",0.0457719592089701,0.997844677754237,2,3,"cholangiocyte proliferation","BP"
"GO:0050923",0.0457719592089701,0.997844677754237,2,3,"regulation of negative chemotaxis","BP"
"GO:1904738",0.0457719592090081,0.997844677754239,2,3,"vascular associated smooth muscle cell migration","BP"
"GO:1904752",0.0457719592090081,0.997844677754239,2,3,"regulation of vascular associated smooth muscle cell migration","BP"
"GO:0060665",0.0457719592090082,0.997844677754239,2,3,"regulation of branching involved in salivary gland morphogenesis by mesenchymal-epithelial signaling","BP"
"GO:0051124",0.0457719592090088,0.997844677754238,2,3,"synaptic growth at neuromuscular junction","BP"
"GO:0071947",0.0457719592090089,0.997844677754238,2,3,"protein deubiquitination involved in ubiquitin-dependent protein catabolic process","BP"
"GO:0032224",0.0457719592090095,0.997844677754238,2,3,"positive regulation of synaptic transmission, cholinergic","BP"
"GO:0038026",0.0457719592090103,0.997844677754237,2,3,"reelin-mediated signaling pathway","BP"
"GO:0090280",0.0459120399071274,0.983036374188252,8,34,"positive regulation of calcium ion import","BP"
"GO:0032640",0.0459196386754078,0.97512300349548,18,96,"tumor necrosis factor production","BP"
"GO:0008688",0.0459259940167902,0.993840806938185,3,7,"3-(3-hydroxyphenyl)propionate hydroxylase activity","MF"
"GO:0018471",0.0459259940167902,0.993840806938185,3,7,"4-chlorobenzaldehyde oxidase activity","MF"
"GO:0018630",0.0459259940167902,0.993840806938185,3,7,"3,5-xylenol methylhydroxylase activity","MF"
"GO:0018631",0.0459259940167902,0.993840806938185,3,7,"phenylacetate hydroxylase activity","MF"
"GO:0018632",0.0459259940167902,0.993840806938185,3,7,"4-nitrophenol 4-monooxygenase activity","MF"
"GO:0018633",0.0459259940167902,0.993840806938185,3,7,"dimethyl sulfide monooxygenase activity","MF"
"GO:0018634",0.0459259940167902,0.993840806938185,3,7,"alpha-pinene monooxygenase [NADH] activity","MF"
"GO:0018637",0.0459259940167902,0.993840806938185,3,7,"1-hydroxy-2-naphthoate hydroxylase activity","MF"
"GO:0018638",0.0459259940167902,0.993840806938185,3,7,"toluene 4-monooxygenase activity","MF"
"GO:0018639",0.0459259940167902,0.993840806938185,3,7,"xylene monooxygenase activity","MF"
"GO:0018640",0.0459259940167902,0.993840806938185,3,7,"dibenzothiophene monooxygenase activity","MF"
"GO:0018641",0.0459259940167902,0.993840806938185,3,7,"6-hydroxy-3-methyl-2-oxo-1,2-dihydroquinoline 6-monooxygenase activity","MF"
"GO:0018642",0.0459259940167902,0.993840806938185,3,7,"chlorophenol 4-monooxygenase activity","MF"
"GO:0018643",0.0459259940167902,0.993840806938185,3,7,"carbon disulfide oxygenase activity","MF"
"GO:0018644",0.0459259940167902,0.993840806938185,3,7,"toluene 2-monooxygenase activity","MF"
"GO:0018646",0.0459259940167902,0.993840806938185,3,7,"1-hydroxy-2-oxolimonene 1,2-monooxygenase activity","MF"
"GO:0018647",0.0459259940167902,0.993840806938185,3,7,"phenanthrene 1,2-monooxygenase activity","MF"
"GO:0018649",0.0459259940167902,0.993840806938185,3,7,"tetrahydrofuran hydroxylase activity","MF"
"GO:0018650",0.0459259940167902,0.993840806938185,3,7,"styrene monooxygenase activity","MF"
"GO:0018651",0.0459259940167902,0.993840806938185,3,7,"toluene-4-sulfonate monooxygenase activity","MF"
"GO:0018652",0.0459259940167902,0.993840806938185,3,7,"toluene-sulfonate methyl-monooxygenase activity","MF"
"GO:0018653",0.0459259940167902,0.993840806938185,3,7,"3-methyl-2-oxo-1,2-dihydroquinoline 6-monooxygenase activity","MF"
"GO:0018654",0.0459259940167902,0.993840806938185,3,7,"2-hydroxy-phenylacetate hydroxylase activity","MF"
"GO:0018655",0.0459259940167902,0.993840806938185,3,7,"2-oxo-delta3-4,5,5-trimethylcyclopentenylacetyl-CoA 1,2-monooxygenase activity","MF"
"GO:0018656",0.0459259940167902,0.993840806938185,3,7,"phenanthrene 3,4-monooxygenase activity","MF"
"GO:0018657",0.0459259940167902,0.993840806938185,3,7,"toluene 3-monooxygenase activity","MF"
"GO:0018660",0.0459259940167902,0.993840806938185,3,7,"4-hydroxyphenylacetate,NADH:oxygen oxidoreductase (3-hydroxylating) activity","MF"
"GO:0019113",0.0459259940167902,0.993840806938185,3,7,"limonene monooxygenase activity","MF"
"GO:0034526",0.0459259940167902,0.993840806938185,3,7,"2-methylnaphthalene hydroxylase activity","MF"
"GO:0034534",0.0459259940167902,0.993840806938185,3,7,"1-methylnaphthalene hydroxylase activity","MF"
"GO:0034560",0.0459259940167902,0.993840806938185,3,7,"bisphenol A hydroxylase A activity","MF"
"GO:0034785",0.0459259940167902,0.993840806938185,3,7,"salicylate 5-hydroxylase activity","MF"
"GO:0034791",0.0459259940167902,0.993840806938185,3,7,"isobutylamine N-hydroxylase activity","MF"
"GO:0034802",0.0459259940167902,0.993840806938185,3,7,"branched-chain dodecylbenzene sulfonate monooxygenase activity","MF"
"GO:0034819",0.0459259940167902,0.993840806938185,3,7,"3-HSA hydroxylase activity","MF"
"GO:0034894",0.0459259940167902,0.993840806938185,3,7,"4-hydroxypyridine-3-hydroxylase activity","MF"
"GO:0043719",0.0459259940167902,0.993840806938185,3,7,"2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase activity","MF"
"GO:0043731",0.0459259940167902,0.993840806938185,3,7,"6-hydroxynicotinate 3-monooxygenase activity","MF"
"GO:0080014",0.0459259940167902,0.993840806938185,3,7,"thalianol hydroxylase activity","MF"
"GO:0008625",0.045999548738723,0.977368811858101,14,70,"extrinsic apoptotic signaling pathway via death domain receptors","BP"
"GO:0071822",0.046018183185978,0.961844612998252,173,1232,"protein complex subunit organization","BP"
"GO:2000273",0.0461484328753545,0.984473418109762,7,27,"positive regulation of receptor activity","BP"
"GO:0034113",0.0461594325088655,0.981776951198154,9,38,"heterotypic cell-cell adhesion","BP"
"GO:0070365",0.0461786339381815,0.993792852117651,3,7,"hepatocyte differentiation","BP"
"GO:0060420",0.0463159967723697,0.980589073437134,10,44,"regulation of heart growth","BP"
"GO:0046184",0.046455678407472,0.993740132022924,3,7,"aldehyde biosynthetic process","BP"
"GO:0005372",0.0464908131391206,0.993733436151939,3,7,"water transmembrane transporter activity","MF"
"GO:0015179",0.0465146889780027,0.982898659772346,8,32,"L-amino acid transmembrane transporter activity","MF"
"GO:0061640",0.0465637404441783,0.981586555610864,9,38,"cytoskeleton-dependent cytokinesis","BP"
"GO:0072584",0.0465811806552646,0.993716203941887,3,7,"caveolin-mediated endocytosis","BP"
"GO:1901890",0.0467691447592774,0.985899356893703,6,22,"positive regulation of cell junction assembly","BP"
"GO:0006558",0.0469417487912081,0.993647300482961,3,7,"L-phenylalanine metabolic process","BP"
"GO:1902221",0.0469417487912081,0.993647300482961,3,7,"erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process","BP"
"GO:0034767",0.0469628884829864,0.975558365192612,16,83,"positive regulation of ion transmembrane transport","BP"
"GO:1901880",0.0471107416595771,0.979198565246811,11,50,"negative regulation of protein depolymerization","BP"
